District,Upazilla,Union/Area,POP,Switch,Vendor,Port,Description
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/2,TO-DSLAM-A 0/8 0
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/3,TO-DSLAM-A 0/8 1
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/4,<<Comilla_Cant_Boys_school:101M>>
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/5,***DhakaCom-gul-ngonj_MPLS***
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/6,<<GPO_Comilla>>
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/7,***BGB_MPLS_nation***
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/8,<<Bracnet_Internet>>
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/9,*BGB_internet_10Mbps*
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/10,***Comilla_Medical_college>>
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/11,<<SB_MPLS>>
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/12,*Comilla_cable_TV_256Mb+Google_BW
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/13,"""Open University RRC closed 31dec"
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/14,***Always_on_MPLS_Gul***
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/15,<<Comilla_Army_Cant_Public_school
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/16,*DC comilla 50M*
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/17,***Traingle_mpls_gul_com***
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/18,<<SP_Comilla>>
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/19,***AmaaderGram_com***
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/20,<<SB_MPLS>>
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/21,**Comilla_EPZ**
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/22,***Passport_MRP_VPN***
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/23,**Square_Informatix_Comilla**
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/24,*BBTS-Comilla-BBaria*
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/25,***DG-Health-VC-vpn***
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/26,***BTCL_Revenue_VPN***
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/27,**BBTS_Comilla-Dhk_Mog**
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/28,***Maxnet_MPLS_comilla***
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/29,**Closing_CCTV_Noakhali_03/07/17*
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/30,*Access tel comilla*
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/31,**K_Hossain cable net**
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/32,**BTCL-Chache-VPN-Tunnel**
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/33,*BGB internet*
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/35,**Amra_VPN_mog_Comilla**\
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/36,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/37,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/38,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/39,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/40,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/41,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/42,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/43,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/44,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/45,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/46,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE2/0/47,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/0,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/1,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/2,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/3,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/4,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/5,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/6,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/7,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/8,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/9,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/10,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/11,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/12,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/13,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/14,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/15,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/16,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/17,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/18,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/19,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/20,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/21,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/22,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/23,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/24,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/25,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/26,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/27,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/28,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/29,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/30,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/31,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/32,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/33,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/34,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/35,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/36,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/37,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/38,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/39,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/40,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/41,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/42,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/43,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/44,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/45,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/46,
Comilla,Comilla,Comilla,Comilla,XDSL_Com_S9312,HUAWEI,GE3/0/47,
,,,,,,,
,,,,,,,
,,,,,,,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/0,**InfoSarkar**
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/1,**InfoSarkar**
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/2,**InfoSarkar**
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/3,**InfoSarkar**
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/4,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/5,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/6,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/7,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/8,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/9,Chandpur_ME3400_Switch_GE0/16
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/10,Chand-AR-NE40-68_GE1/1/2
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/11,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/12,***SASEC_VPN***
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/13,fiberHome
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/14,** Chandpur Testing **
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/15,** Chandpur Testing **
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/16,** Chandpur Testing **
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/17,** Chandpur Testing **
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/18,** Chandpur Testing **
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/19,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/20,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/21,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/22,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/23,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/24,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/25,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/26,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/27,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/28,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/29,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/30,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/31,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/32,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/33,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/34,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/35,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/36,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/37,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/38,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/39,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/40,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/41,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/42,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/43,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/44,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/45,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/46,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE1/0/47,speed test
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/0,**GPO_Post_office**
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/1,**Dc_office**
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/2,***Metro_net_MPLS_Chandpur***
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/3,***Maxnet_MPLS_chandpur***
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/4,"""Bracnet_MPLS_Chandpur_gul"
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/5,***HRC_VPN_Chandpur***
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/6,**Passport_MRP_VPN**
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/7,**DG-Health-VC-vpn***
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/8,**Eirtel_vpn_Mohakhali_Chandp**
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/9,***Maxnet_MPLS_chandpur***
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/10,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/11,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/12,**BBTS_Comilla**Chandpur**
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/13,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/14,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/15,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/16,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/17,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/18,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/19,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/20,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/21,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/22,**Huawei_DSLAM-MA5600**
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/23,***comilla_Online_VPN_Chandpur***
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/24,*BTS*
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/25,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/26,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/27,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/28,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/29,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/30,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/31,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/32,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/33,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/34,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/35,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/36,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/37,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/38,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/39,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/40,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/41,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/42,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/43,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/44,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/45,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/46,
Chandpur,Chandpur_sadar,Chandpur_sadar,Chandpur,Chandpur_S9303,HUAWEI,GE2/0/47,
,,,,,,,
,,,,,,,
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/1,***CabVC_MPLS***
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/2,
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/3,
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/4,
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/5,*Min_Finance_VPN*
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/6,
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/7,***SB_DSB_Passport_MRP_VPN***
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/8,
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/9,
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/10,
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/11,
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/12,***BCC_VPN***
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/13,**Infos_vpn***
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/14,**Infos_vpn***
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/15,
Chandpur,Chandpur_sadar,Chandpur_sadar,DC_office,Chandpur_ME_3400,CISCO,GE0/16,Chandpur_S9303_GE1/0/9
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/0,Savar-AR-NE20-039_GE2/0/0
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/1,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/2,*** link-to-MSAN-OSN2000-AirPort-
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/3,AIRPORT-CX300_GE1/0/2
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/4,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/5,BTTB-NIKU-CX-300_GE1/0/1
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/6,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/7,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/8,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/9,To_DSLAM_A_0/7 0
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/10,Uttar-AR-NE40E-038_GE1//1/3
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/11,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/12,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/13,***BTCL_call_centre_VPN***
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/14,***uttara_WAN _internet***
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/15,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/16,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/17,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/18,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/19,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/20,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/21,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/22,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/23,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/24,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/25,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/26,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/27,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/28,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/29,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/30,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/31,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/32,
Dhaka,Uttara,Uttara,Uttara,BTCL_TNDP_Uttara_S9312,HUAWEI,GE1/0/33,
